date,ticker,return
2025-04-08,META,-0.011235
2025-04-08,MSFT,-0.009221
2025-04-08,NVDA,-0.013724
2025-04-08,PLTR,-0.006680
2025-04-08,RIVN,-0.036574
2025-04-08,SOFI,-0.036511
2025-04-08,TSLA,-0.048995
2025-04-08,UPST,-0.050026
2025-04-09,AAPL,0.153289
2025-04-09,AFRM,0.215363
2025-04-09,AMZN,0.119770
2025-04-09,GOOGL,0.096821
2025-04-09,META,0.147556
2025-04-09,MSFT,0.101337
2025-04-09,NVDA,0.187227
2025-04-09,PLTR,0.189990
2025-04-09,RIVN,0.089815
2025-04-09,SOFI,0.198947
2025-04-09,TSLA,0.226900
2025-04-09,UPST,0.202006
2025-04-10,AAPL,-0.042394
2025-04-10,AFRM,-0.080361
2025-04-10,AMZN,-0.051701
2025-04-10,GOOGL,-0.037112
2025-04-10,META,-0.067399
2025-04-10,MSFT,-0.023406
2025-04-10,NVDA,-0.059127
2025-04-10,PLTR,-0.037170
2025-04-10,RIVN,-0.026338
2025-04-10,SOFI,-0.076383
2025-04-10,TSLA,-0.072741
2025-04-10,UPST,-0.106398
2025-04-11,AAPL,0.040594
2025-04-11,AFRM,-0.006136
2025-04-11,AMZN,0.020141
2025-04-11,GOOGL,0.028268
2025-04-11,META,-0.004979
2025-04-11,MSFT,0.018618
2025-04-11,NVDA,0.031235
2025-04-11,PLTR,-0.000451
2025-04-11,RIVN,0.000873
2025-04-11,SOFI,0.018061
2025-04-11,TSLA,-0.000357
2025-04-11,UPST,0.011414
2025-04-14,AAPL,0.022054
2025-04-14,AFRM,0.007162
2025-04-14,AMZN,-0.014875
2025-04-14,GOOGL,0.012282
2025-04-14,META,-0.022242
2025-04-14,MSFT,-0.001648
2025-04-14,NVDA,-0.001983
2025-04-14,PLTR,0.045963
2025-04-14,RIVN,0.048823
2025-04-14,SOFI,0.010271
2025-04-14,TSLA,0.000159
2025-04-14,UPST,0.024878
2025-04-15,AAPL,-0.001876
2025-04-15,AFRM,0.019863
2025-04-15,AMZN,-0.013892
2025-04-15,GOOGL,-0.017351
2025-04-15,META,-0.018740
2025-04-15,MSFT,-0.005363
2025-04-15,NVDA,0.013459
2025-04-15,PLTR,0.062406
2025-04-15,RIVN,-0.009975
2025-04-15,SOFI,0.011091
2025-04-15,TSLA,0.006974
2025-04-15,UPST,0.012262
2025-04-16,AAPL,-0.038933
2025-04-16,AFRM,-0.019957
2025-04-16,AMZN,-0.029289
2025-04-16,GOOGL,-0.019065
2025-04-16,META,-0.036835
2025-04-16,MSFT,-0.036606
2025-04-16,NVDA,-0.068717
2025-04-16,PLTR,-0.057825
2025-04-16,RIVN,-0.035264
2025-04-16,SOFI,-0.025594
2025-04-16,TSLA,-0.049427
2025-04-16,UPST,-0.025464
2025-04-17,AAPL,0.013950
2025-04-17,AFRM,0.032875
2025-04-17,AMZN,-0.009866
2025-04-17,GOOGL,-0.014152
2025-04-17,META,-0.001652
2025-04-17,MSFT,-0.010306
2025-04-17,NVDA,-0.028711
2025-04-17,PLTR,0.011541
2025-04-17,RIVN,0.009574
2025-04-17,SOFI,0.030019
2025-04-17,TSLA,-0.000745
2025-04-17,UPST,0.038052
2025-04-21,AAPL,-0.019393
2025-04-21,AFRM,-0.034442
2025-04-21,AMZN,-0.030647
2025-04-21,GOOGL,-0.023088
2025-04-21,META,-0.033541
2025-04-21,MSFT,-0.023547
2025-04-21,NVDA,-0.045128
2025-04-21,PLTR,-0.031776
2025-04-21,RIVN,-0.038793
2025-04-21,SOFI,-0.026412
2025-04-21,TSLA,-0.057464
2025-04-21,UPST,-0.028592
2025-04-22,AAPL,0.034065
2025-04-22,AFRM,0.077983
2025-04-22,AMZN,0.035023
2025-04-22,GOOGL,0.025733
2025-04-22,META,0.032229
2025-04-22,MSFT,0.021441
2025-04-22,NVDA,0.020431
2025-04-22,PLTR,0.035132
2025-04-22,RIVN,0.018834
2025-04-22,SOFI,0.054256
2025-04-22,TSLA,0.046022
2025-04-22,UPST,0.054843
2025-04-23,AAPL,0.024332
2025-04-23,AFRM,0.068918
2025-04-23,AMZN,0.042846
2025-04-23,GOOGL,0.025616
2025-04-23,META,0.039958
2025-04-23,MSFT,0.020637
2025-04-23,NVDA,0.038629
2025-04-23,PLTR,0.072667
2025-04-23,RIVN,0.038732
2025-04-23,SOFI,0.041704
2025-04-23,TSLA,0.053662
2025-04-23,UPST,0.048891
2025-04-24,AAPL,0.018426
2025-04-24,AFRM,0.029035
2025-04-24,AMZN,0.032890
2025-04-24,GOOGL,0.025298
2025-04-24,META,0.024756
2025-04-24,MSFT,0.034483
2025-04-24,NVDA,0.036218
2025-04-24,PLTR,0.069034
2025-04-24,RIVN,0.024576
2025-04-24,SOFI,0.048552
2025-04-24,TSLA,0.034976
2025-04-24,UPST,0.062074
2025-04-25,AAPL,0.004367
2025-04-25,AFRM,0.018465
2025-04-25,AMZN,0.013134
2025-04-25,GOOGL,0.016826
2025-04-25,META,0.026484
2025-04-25,MSFT,0.011748
2025-04-25,NVDA,0.043033
2025-04-25,PLTR,0.046391
2025-04-25,RIVN,0.043838
2025-04-25,SOFI,0.046304
2025-04-25,TSLA,0.098031
2025-04-25,UPST,0.042175
2025-04-28,AAPL,0.004109
2025-04-28,AFRM,0.001630
2025-04-28,AMZN,-0.006826
2025-04-28,GOOGL,-0.008335
2025-04-28,META,0.004513
2025-04-28,MSFT,-0.001761
2025-04-28,NVDA,-0.020539
2025-04-28,PLTR,0.016581
2025-04-28,RIVN,0.045166
2025-04-28,SOFI,0.024845
2025-04-28,TSLA,0.003264
2025-04-28,UPST,-0.011915
2025-04-29,AAPL,0.005092
2025-04-29,AFRM,0.025015
2025-04-29,AMZN,-0.001652
2025-04-29,GOOGL,-0.002802
2025-04-29,META,0.008550
2025-04-29,MSFT,0.007363
2025-04-29,NVDA,0.002667
2025-04-29,PLTR,0.012473
2025-04-29,RIVN,0.008340
2025-04-29,SOFI,0.005303
2025-04-29,TSLA,0.021513
2025-04-29,UPST,0.022661
2025-04-30,AAPL,0.006108
2025-04-30,AFRM,-0.012698
2025-04-30,AMZN,-0.015849
2025-04-30,GOOGL,-0.008492
2025-04-30,META,-0.009812
2025-04-30,MSFT,0.003096
2025-04-30,NVDA,-0.000917
2025-04-30,PLTR,0.020331
2025-04-30,RIVN,0.027068
2025-04-30,SOFI,-0.057272
2025-04-30,TSLA,-0.033798
2025-04-30,UPST,-0.028258
2025-05-01,AAPL,0.003859
2025-05-01,AFRM,-0.000201
2025-05-01,AMZN,0.031341
2025-05-01,GOOGL,0.015743
2025-05-01,META,0.042277
2025-05-01,MSFT,0.076254
2025-05-01,NVDA,0.024697
2025-05-01,PLTR,-0.018913
2025-05-01,RIVN,0.007321
2025-05-01,SOFI,0.000000
2025-05-01,TSLA,-0.005812
2025-05-01,UPST,-0.002301
2025-05-02,AAPL,-0.037362
2025-05-02,AFRM,0.052060
2025-05-02,AMZN,-0.001157
2025-05-02,GOOGL,0.016925
2025-05-02,META,0.043358
2025-05-02,MSFT,0.023225
2025-05-02,NVDA,0.025894
2025-05-02,PLTR,0.069535
2025-05-02,RIVN,0.005087
2025-05-02,SOFI,0.015188
2025-05-02,TSLA,0.023849
2025-05-02,UPST,0.050115
2025-05-05,AAPL,-0.031459
2025-05-05,AFRM,-0.004776
2025-05-05,AMZN,-0.019107
2025-05-05,GOOGL,0.001097
2025-05-05,META,0.003769
2025-05-05,MSFT,0.002045
2025-05-05,NVDA,-0.005939
2025-05-05,PLTR,-0.004104
2025-05-05,RIVN,-0.020246
2025-05-05,SOFI,0.012598
2025-05-05,TSLA,-0.024198
2025-05-05,UPST,0.038339
2025-05-06,AAPL,-0.001911
2025-05-06,AFRM,-0.020925
2025-05-06,AMZN,-0.007191
2025-05-06,GOOGL,-0.005968
2025-05-06,META,-0.019958
2025-05-06,MSFT,-0.006557
2025-05-06,NVDA,-0.002460
2025-05-06,PLTR,-0.120465
2025-05-06,RIVN,-0.003690
2025-05-06,SOFI,-0.010109
2025-05-06,TSLA,-0.017519
2025-05-06,UPST,-0.011538
2025-05-07,AAPL,-0.011385
2025-05-07,AFRM,0.010588
2025-05-07,AMZN,0.019999
2025-05-07,GOOGL,-0.072597
2025-05-07,META,0.016175
2025-05-07,MSFT,0.000092
2025-05-07,NVDA,0.031002
2025-05-07,PLTR,0.014882
2025-05-07,RIVN,-0.057778
2025-05-07,SOFI,0.021995
2025-05-07,TSLA,0.003160
2025-05-07,UPST,-0.096498
2025-05-08,AAPL,0.006318
2025-05-08,AFRM,0.052774
2025-05-08,AMZN,0.017858
2025-05-08,GOOGL,0.019157
2025-05-08,META,0.002011
2025-05-08,MSFT,0.011123
2025-05-08,NVDA,0.002648
2025-05-08,PLTR,0.078476
2025-05-08,RIVN,0.075472
2025-05-08,SOFI,0.019216
2025-05-08,TSLA,0.031135
2025-05-08,UPST,0.032084
2025-05-09,AAPL,0.005266
2025-05-09,AFRM,-0.144674
2025-05-09,AMZN,0.005102
2025-05-09,GOOGL,-0.009917
2025-05-09,META,-0.009231
2025-05-09,MSFT,0.001278
2025-05-09,NVDA,-0.006134
2025-05-09,PLTR,-0.015527
2025-05-09,RIVN,0.042398
2025-05-09,SOFI,-0.006033
2025-05-09,TSLA,0.047188
2025-05-09,UPST,-0.015857
2025-05-12,AAPL,0.061754
2025-05-12,AFRM,0.157940
2025-05-12,AMZN,0.080700
2025-05-12,GOOGL,0.037381
2025-05-12,META,0.079225
2025-05-12,MSFT,0.024001
2025-05-12,NVDA,0.054436
2025-05-12,PLTR,0.009889
2025-05-12,RIVN,0.026648
2025-05-12,SOFI,0.065250
2025-05-12,TSLA,0.067458
2025-05-12,UPST,0.122748
2025-05-13,AAPL,0.010152
2025-05-13,AFRM,0.003722
2025-05-13,AMZN,0.013085
2025-05-13,GOOGL,0.006752
2025-05-13,META,0.025961
2025-05-13,MSFT,-0.000267
2025-05-13,NVDA,0.056341
2025-05-13,PLTR,0.081378
2025-05-13,RIVN,0.015710
2025-05-13,SOFI,0.017806
2025-05-13,TSLA,0.049281
2025-05-13,UPST,0.013595
2025-05-14,AAPL,-0.002818
2025-05-14,AFRM,0.048387
2025-05-14,AMZN,-0.005299
2025-05-14,GOOGL,0.036608
2025-05-14,META,0.005076
2025-05-14,MSFT,0.008461
2025-05-14,NVDA,0.041638
2025-05-14,PLTR,0.016237
2025-05-14,RIVN,-0.003362
2025-05-14,SOFI,-0.018195
2025-05-14,TSLA,0.040740
