date,ticker,return
2025-03-05,601012,-0.021228
2025-03-05,601318,0.005990
2025-03-06,000333,-0.008502
2025-03-06,000858,0.023871
2025-03-06,300750,0.012721
2025-03-06,600276,0.011744
2025-03-06,600519,0.027012
2025-03-06,601012,0.004103
2025-03-06,601318,0.025010
2025-03-07,000333,-0.004920
2025-03-07,000858,0.023694
2025-03-07,300750,-0.013431
2025-03-07,600276,-0.018057
2025-03-07,600519,0.009974
2025-03-07,601012,0.012843
2025-03-07,601318,-0.002711
2025-03-10,000333,0.003955
2025-03-10,000858,-0.015653
2025-03-10,300750,-0.016337
2025-03-10,600276,-0.004159
2025-03-10,600519,0.001249
2025-03-10,601012,-0.007493
2025-03-10,601318,-0.004854
2025-03-11,000333,-0.001970
2025-03-11,000858,0.018916
2025-03-11,300750,-0.005068
2025-03-11,600276,-0.003297
2025-03-11,600519,0.016928
2025-03-11,601012,0.006388
2025-03-11,601318,0.004878
2025-03-12,000333,-0.011702
2025-03-12,000858,-0.016494
2025-03-12,300750,-0.002743
2025-03-12,600276,-0.007499
2025-03-12,600519,-0.003939
2025-03-12,601012,-0.017311
2025-03-12,601318,-0.006796
2025-03-13,000333,-0.001284
2025-03-13,000858,-0.004362
2025-03-13,300750,-0.005029
2025-03-13,600276,0.000667
2025-03-13,600519,-0.003118
2025-03-13,601012,-0.012918
2025-03-13,601318,-0.000196
2025-03-14,000333,0.026568
2025-03-14,000858,0.063524
2025-03-14,300750,0.034673
2025-03-14,600276,0.033533
2025-03-14,600519,0.058682
2025-03-14,601012,0.042237
2025-03-14,601318,0.045561
2025-03-17,000333,0.000139
2025-03-17,000858,-0.006818
2025-03-17,300750,-0.022901
2025-03-17,600276,-0.001289
2025-03-17,600519,0.006050
2025-03-17,601012,0.008562
2025-03-17,601318,-0.001683
2025-03-18,000333,0.043127
2025-03-18,000858,-0.002074
2025-03-18,300750,0.003906
2025-03-18,600276,0.000430
2025-03-18,600519,-0.008462
2025-03-18,601012,0.013016
2025-03-18,601318,0.007119
2025-03-19,000333,0.020405
2025-03-19,000858,-0.004515
2025-03-19,300750,0.032646
2025-03-19,600276,0.016989
2025-03-19,600519,0.007211
2025-03-19,601012,-0.013408
2025-03-19,601318,0.005766
2025-03-20,000333,-0.017514
2025-03-20,000858,-0.021091
2025-03-20,300750,-0.012208
2025-03-20,600276,-0.013956
2025-03-20,600519,-0.019386
2025-03-20,601012,-0.013024
2025-03-20,601318,-0.029221
2025-03-21,000333,0.001463
2025-03-21,000858,-0.010221
2025-03-21,300750,-0.023460
2025-03-21,600276,-0.038173
2025-03-21,600519,-0.018859
2025-03-21,601012,-0.021228
2025-03-21,601318,-0.014098
2025-03-24,000333,0.010361
2025-03-24,000858,-0.002155
2025-03-24,300750,0.008438
2025-03-24,600276,-0.011148
2025-03-24,600519,0.005878
2025-03-24,601012,-0.000586
2025-03-24,601318,0.007343
2025-03-25,000333,0.010518
2025-03-25,000858,-0.005584
2025-03-25,300750,0.005113
2025-03-25,600276,0.011725
2025-03-25,600519,-0.004738
2025-03-25,601012,0.007038
2025-03-25,601318,-0.003261
2025-03-26,000333,-0.000911
2025-03-26,000858,-0.001572
2025-03-26,300750,-0.009866
2025-03-26,600276,0.030310
2025-03-26,600519,0.000317
2025-03-26,601012,0.011066
2025-03-26,601318,-0.004619
2025-03-27,000333,-0.003777
2025-03-27,000858,0.004124
2025-03-27,300750,0.007629
2025-03-27,600276,0.046723
2025-03-27,600519,0.008249
2025-03-27,601012,-0.018433
2025-03-27,601318,0.006574
2025-03-28,000333,0.004837
2025-03-28,000858,-0.005004
2025-03-28,300750,-0.008035
2025-03-28,600276,0.004546
2025-03-28,600519,-0.002385
2025-03-28,601012,-0.009977
2025-03-28,601318,-0.001921
2025-03-31,000333,0.021205
2025-03-31,000858,-0.014111
2025-03-31,300750,-0.015031
2025-03-31,600276,0.012137
2025-03-31,600519,-0.015272
2025-03-31,601012,-0.060462
2025-03-31,601318,-0.006351
2025-04-01,000333,-0.039618
2025-04-01,000858,0.003350
2025-04-01,300750,-0.015340
2025-04-01,600276,0.052846
2025-04-01,600519,-0.003190
2025-04-01,601012,0.011987
2025-04-01,601318,-0.000194
2025-04-02,000333,0.007561
2025-04-02,000858,-0.004856
2025-04-02,300750,0.000321
2025-04-02,600276,-0.018340
2025-04-02,600519,-0.004499
2025-04-02,601012,-0.004988
2025-04-02,601318,0.004649
2025-04-03,000333,-0.034229
2025-04-03,000858,0.006481
2025-04-03,300750,-0.024324
2025-04-03,600276,0.003736
2025-04-03,600519,0.012821
2025-04-03,601012,-0.012531
2025-04-03,601318,-0.007327
2025-04-07,000333,-0.084242
2025-04-07,000858,-0.039545
2025-04-07,300750,-0.114612
2025-04-07,600276,-0.045846
2025-04-07,600519,-0.043904
2025-04-07,601012,-0.100254
2025-04-07,601318,-0.056721
2025-04-08,000333,0.045400
2025-04-08,000858,0.031393
2025-04-08,300750,0.017796
2025-04-08,600276,0.000000
2025-04-08,600519,0.030000
2025-04-08,601012,0.023977
2025-04-08,601318,0.014415
2025-04-09,000333,-0.007974
2025-04-09,000858,0.011395
2025-04-09,300750,-0.034969
2025-04-09,600276,-0.009856
2025-04-09,600519,-0.002563
2025-04-09,601012,0.013085
2025-04-09,601318,-0.006699
2025-04-10,000333,0.020382
2025-04-10,000858,0.006805
2025-04-10,300750,0.031175
2025-04-10,600276,0.005807
2025-04-10,600519,0.005165
2025-04-10,601012,0.021754
2025-04-10,601318,0.011241
2025-04-11,000333,-0.008440
2025-04-11,000858,-0.011641
2025-04-11,300750,0.027617
2025-04-11,600276,-0.002474
2025-04-11,600519,0.012899
2025-04-11,601012,-0.015303
2025-04-11,601318,-0.002627
2025-04-14,000333,-0.008086
2025-04-14,000858,-0.004255
2025-04-14,300750,0.000000
2025-04-14,600276,0.010128
2025-04-14,600519,-0.010829
2025-04-14,601012,0.006757
2025-04-14,601318,0.002634
2025-04-15,000333,0.022311
2025-04-15,000858,0.002366
2025-04-15,300750,0.018527
2025-04-15,600276,-0.012277
2025-04-15,600519,0.003872
2025-04-15,601012,-0.011409
2025-04-15,601318,0.007074
2025-04-16,000333,-0.006715
2025-04-16,000858,0.007233
2025-04-16,300750,-0.014289
2025-04-16,600276,0.013052
2025-04-16,600519,0.000751
2025-04-16,601012,0.016972
2025-04-16,601318,0.001003
2025-04-17,000333,-0.000704
2025-04-17,000858,0.001738
2025-04-17,300750,0.004936
2025-04-17,600276,-0.002454
2025-04-17,600519,0.006946
